article_id,paragraph_id,difficulty_level,IA_ID,tee,slope_norm,curv_prev,runup_disp,last_step,resid_par,resid_perp
0,2,Adv,65,112.30109145799716,35.84198704455687,2.009290933609009,71.68397521972656,47.90488052368164,-87.35004888486843,70.57977119875453
0,2,Adv,66,104.38116749293233,44.769856488223034,1.6808875799179077,89.53971099853516,81.09323120117188,-91.53275490059585,50.17153483296126
0,2,Adv,67,76.78684516533377,27.487285788190803,2.4342918395996094,54.974571228027344,77.3133316040039,-45.53337529043951,61.82985787712064
0,2,Adv,68,86.1060976354469,31.98326989427197,2.281851053237915,63.9665412902832,76.15357971191406,-57.655952428922845,63.95350810955488
0,2,Adv,69,79.91937729807321,31.191273057846715,2.3234364986419678,62.382545471191406,80.37680053710938,-43.95585067854456,66.74571191348008
0,2,Adv,70,98.48597956899245,46.30195595621355,1.7977418899536133,92.60391235351562,67.50279235839844,-75.5508299275912,63.17879603883089
0,2,Adv,71,90.22755575080761,35.65673866598309,2.074418306350708,71.3134765625,72.45471954345703,-65.58622173996505,61.96337091089564
0,2,Adv,72,94.21006202064814,38.80235113157973,1.9951887130737305,77.60470581054688,70.61312103271484,-73.31024832273759,59.17045949452243
0,2,Adv,73,93.44643246932236,36.42650129870761,2.055873155593872,72.85299682617188,70.41411590576172,-59.185772828253704,72.31376104149176
0,2,Adv,74,96.64815384458863,45.38817266827618,1.7883269786834717,90.7763442993164,74.46843719482422,-79.16286557717683,55.444624222525896
0,2,Adv,75,102.39856344182633,34.19114586744036,2.1450142860412598,68.38229370117188,68.14012908935547,-82.96826944806548,60.0144320954796
0,2,Adv,76,85.8631670060932,40.81238646820998,1.9376616477966309,81.62477111816406,75.59691619873047,-68.79289826358988,51.38113074672088
