item,Type,WordPosition,surp_xl,surp_pythia410m
4,NPS_UAMB,11,1.3335812499883326,1.3626299796323151
4,NPS_UAMB,12,9.126194702558216,6.973198242924387
4,NPS_UAMB,13,14.05076432950752,8.87813991164384
4,NPZ_AMB,1,0.0,0.0
4,NPZ_AMB,2,2.103749743507216,1.9198352802928476
4,NPZ_AMB,3,11.931458755229764,12.626861660895687
4,NPZ_AMB,4,12.446339039521634,13.074403170138128
4,NPZ_AMB,5,2.2450336631736643,2.1422637103240842
4,NPZ_AMB,6,11.642620084481107,11.765489993702326
4,NPZ_AMB,7,21.046165016710344,21.184349637025594
4,NPZ_AMB,8,14.40561905673782,13.142473903349627
4,NPZ_AMB,9,11.282605361776973,10.826559654414668
4,NPZ_AMB,10,4.737507709241496,5.220031865530641
4,NPZ_AMB,11,4.081000399894707,5.738324973546232
4,NPZ_AMB,12,3.120602498195749,4.222642559422902
4,NPZ_AMB,13,1.5279905245149767,3.392102823988996
4,NPZ_UAMB,1,0.0,0.0
4,NPZ_UAMB,2,2.103749743507216,1.9198352802928476
4,NPZ_UAMB,3,11.931458755229764,12.626861660895687
4,NPZ_UAMB,4,17.054930273502876,16.91859618651091
4,NPZ_UAMB,5,2.2061667879572253,2.4131467043920596
4,NPZ_UAMB,6,14.457116165850971,13.63652089724658
4,NPZ_UAMB,7,7.604340862991326,9.863397647551041
4,NPZ_UAMB,8,13.102761045473594,13.187807154255857
4,NPZ_UAMB,9,10.698932705070584,10.728643051972435
4,NPZ_UAMB,10,4.841633573310478,5.634837509077252
4,NPZ_UAMB,11,2.812999832307357,4.810595520343965
4,NPZ_UAMB,12,2.436885125725351,4.496114580316966
4,NPZ_UAMB,13,1.2288710748630438,4.030665721518736
5,MVRR_AMB,1,0.0,0.0
5,MVRR_AMB,2,7.804978575210292,8.798459747559823
5,MVRR_AMB,3,13.55572482373244,12.77606830533943
5,MVRR_AMB,4,10.536287336288419,10.950290852751406
5,MVRR_AMB,5,4.345006839650583,3.9664221182368866
5,MVRR_AMB,6,11.673757199454517,11.157444643646263
5,MVRR_AMB,7,17.540705933789233,17.117654754029655
5,MVRR_AMB,8,12.413984287380115,13.39878171172228
5,MVRR_AMB,9,6.101325315069344,5.822157572744006
5,MVRR_AMB,10,0.6938942738525533,2.5478569311945787
5,MVRR_AMB,11,1.6968406833749703,3.772485538026139
5,MVRR_AMB,12,5.797299200388295,4.431995664456992
5,MVRR_AMB,13,7.9683923624765125,6.626066396631084
